Date,Ausztralia_PD,Kanada_PD,Kina_PD,Franciaorszag_PD,Nemetorszag_PD,Japan_PD,Hollandia_PD,Del-Korea_PD,Spanyolorszag_PD,Svedorszag_PD,Egyesult Kiralysag_PD,Amerikai Egyesult Allamok_PD
2015-01-20,0.0053411840429532,0.0090739410499346,0.0093039868253757,0.0051829269766582,0.0029528073687257,0.0022456058497486,0.0052135384237243,0.0115015652093508,0.0055309916831553,0.005630231234527,0.0067035864352225,0.0021060387880893
2015-01-21,0.0052622079755863,0.0089415726979384,0.0090828393053561,0.0051475095585643,0.0029654930630248,0.002249467071694,0.005118384954869,0.0113218759546982,0.0053322398333328,0.0054476947945733,0.0065800029634748,0.0020925050590106
2015-01-22,0.0050198342700329,0.0088101424097467,0.008726010433975,0.0051670528619067,0.0028582856275359,0.0022309428178025,0.0050267483004684,0.010915242889347,0.0053572849124863,0.0052676476952255,0.0064032795350973,0.0020245451468487
2015-01-23,0.0050304375500436,0.0085862764775302,0.008513837177292,0.0049811122151772,0.0028627339253326,0.002196319533486,0.0048589144597473,0.0110767465948337,0.004912702876249,0.0051919769734215,0.0060397676317873,0.0019947681355611
2015-01-26,0.0051682902571083,0.0088447340233572,0.0084264233809212,0.0047864710744847,0.0028330249689339,0.0022452696143374,0.004794617240884,0.01090953556118,0.0048958730287457,0.0050691766125742,0.0060358563271012,0.0019856445538703
2015-01-27,0.0050121817278475,0.0086008867379589,0.0086947533117524,0.0048382168707669,0.002919349612638,0.0022229855730469,0.0049727938948709,0.0107945251914647,0.0050784098589453,0.0051563415742769,0.0060901816732406,0.0019996098002119
2015-01-28,0.0050673321568762,0.0089350524866135,0.008612918153374,0.0049139933405307,0.0029766919227277,0.0022267528619436,0.0051112583195375,0.0107451294797174,0.0051358730076714,0.0053684767141259,0.0062669595513899,0.0020127294043681
2015-01-29,0.0050524547037306,0.0085700021054142,0.0087847781589441,0.0048911662961715,0.0029767417287219,0.0020310728898157,0.0052207769082724,0.0113669353430726,0.005352662611509,0.005472653687491,0.0063243328263104,0.0020369145488485
2015-01-30,0.0050820246375904,0.0085658718936003,0.0087864291384066,0.004834228265443,0.003054207679976,0.0019030885332371,0.0052363239026405,0.0113364627765783,0.0055065750272426,0.0053619188299173,0.0063507053306735,0.0020479007067468
2015-02-02,0.0049929892161795,0.0085903927247971,0.0089532672913418,0.0049356766472663,0.0030646046814523,0.0019156633199239,0.0053678647549794,0.0115565014609259,0.0056345439897611,0.0054914051686724,0.0065732597407648,0.002045594799324
2015-02-03,0.0048262892786456,0.0084068803581963,0.0088357608608907,0.0048190020270115,0.0030049892605497,0.0019107646642091,0.0051174834934418,0.0113094404579732,0.0056913380437222,0.0052956709725607,0.0061832321239329,0.0020144140680326
2015-02-04,0.0048755845304386,0.0081780292140744,0.0087202060466319,0.0047642997043569,0.0029420412820272,0.0018528842113431,0.0051610999833545,0.0118979488632942,0.0055527323415763,0.0052094895220371,0.0066371071109835,0.0020181860149876
2015-02-05,0.0048397518726711,0.0077527015563263,0.0088808040451607,0.0047676355939345,0.0029192684705422,0.0018254461987623,0.0051469881499441,0.0119378538908142,0.0058290460618372,0.0049416880565515,0.0067342675612171,0.0019682812945043
2015-02-06,0.0049310906617809,0.007552388713971,0.0088163906911203,0.0049389369904422,0.0029171277602466,0.0017938911672625,0.0049487891472936,0.0114102131821045,0.0054474494367785,0.0048045052886695,0.0065597559899497,0.00199129484725
2015-02-09,0.0048903399937887,0.0073903401909552,0.0089699370635412,0.0050011598559114,0.0028780639560796,0.0017006568656823,0.0049687159693124,0.0123910747564416,0.005814929191423,0.0048733680421781,0.0063340174211624,0.0019672941424047
2015-02-10,0.004875479496564,0.0073479663150839,0.0089763214730856,0.0050024582916901,0.0028376355959663,0.001622150483435,0.0049307653984536,0.0122404392458203,0.0058772936295072,0.0047542319492315,0.0061319974490231,0.0019770428724121
2015-02-11,0.0049179901921732,0.0073361911966654,0.0088706243990987,0.004962260546915,0.0028552943193188,0.0016171622944156,0.0049076312637206,0.011682357847231,0.005834811791701,0.0047842251467455,0.0062754973655855,0.0019542190596815
2015-02-12,0.0048335045315034,0.0071269173998711,0.0088342280058739,0.0049786945277835,0.002856305549803,0.0016410311338545,0.0047605599734578,0.0122179703773718,0.0058065598249765,0.004757054368616,0.0059973357718115,0.0019420743252257
2015-02-13,0.0048192722143498,0.0071018033276559,0.0087218184784245,0.0049815292042714,0.0027887132224094,0.0016176845895019,0.0047015179835621,0.0115785344994489,0.0057181483395042,0.0047050160852161,0.0058031285849046,0.0018882529959706
2015-02-16,0.0047163431373146,0.0068223543783045,0.0086853058581923,0.0049656663137714,0.0028225764049952,0.0016138550944886,0.0048477226374403,0.0115383305214949,0.0058938559453552,0.0046396252006275,0.0059189065959111,0.0018773029229882
2015-02-17,0.0047433162167551,0.0068816940581632,0.008755657318739,0.0050819395883203,0.0028609129742486,0.0016182956871621,0.0049596003518663,0.0113972015806446,0.0058591188001744,0.0047353101936364,0.0059537555846314,0.001917647273111
2015-02-18,0.0046387015157232,0.0068557643047705,0.0085706464325866,0.0049694466637496,0.0027793968544183,0.0016078029382102,0.0046566183843883,0.0114861412505902,0.0055778458581407,0.0045726164769316,0.0056319842074474,0.0019136351066744
2015-02-19,0.0045762736100544,0.0065966495876771,0.0084171030031305,0.0049970819474257,0.0027828671254061,0.0016139980355029,0.004551933415364,0.0116294175410875,0.005607668572859,0.0045735297245722,0.0054945416033725,0.0018454509723195
2015-02-20,0.0045749985929931,0.00658557547771,0.0084121450762506,0.0050098251245427,0.0027689424855841,0.0016379343775983,0.0045619249466745,0.0113598742720909,0.0054531627694787,0.0045259437108523,0.0053272504046429,0.0018777252210104
2015-02-23,0.0045772399903732,0.0067422282615479,0.008529424832629,0.0048654927982031,0.0027137065547137,0.0016282733330159,0.0044919964911636,0.0115234493495455,0.0052703224441807,0.004372091849402,0.005172196201668,0.0018472772030255
2015-02-24,0.0044808479358828,0.0066364231820708,0.0085805920228505,0.004821796139378,0.0026574780022941,0.0016094471553015,0.004517722666863,0.0115029369272974,0.0051187024243483,0.0043398786181536,0.0049952466128532,0.0018691070262804
2015-02-25,0.004441620584336,0.006384596557898,0.0085088400310877,0.0047362512633939,0.0025710936062998,0.0016232214419867,0.0044705797887064,0.0112481485190086,0.0049936932068895,0.004249369123375,0.0048233209913209,0.0019070566782048
2015-02-26,0.0043904959437229,0.0063376273755139,0.0081742880211878,0.0047926984563877,0.0025298077547857,0.0016249654570928,0.0043665245142403,0.0110986257037748,0.0048293119715248,0.0041671894392057,0.0047910495189597,0.0018848171587818
2015-02-27,0.004395311498355,0.0063540186325839,0.008085408036943,0.0045616247822968,0.0024433729041486,0.0015779053133997,0.003901044008794,0.0105487329616501,0.0046692520137334,0.0041658342221688,0.0046623334228332,0.0017924289956687
2015-03-02,0.0042962822579767,0.0061309487195062,0.0077962172117796,0.00471571224918,0.0024113111268852,0.0015985274563312,0.0039449733330711,0.0104638639767842,0.0046587581101963,0.0041390902177819,0.0045796849292977,0.0018078991844014
2015-03-03,0.004292344622238,0.0063287613469151,0.0076597933898504,0.0047625374403118,0.0024245844312314,0.0016026423177442,0.004053908267033,0.0104060771972234,0.0049048744508554,0.0041400170441696,0.0046255349673072,0.0018301073949185
2015-03-04,0.0042816174031426,0.006233166207011,0.0080475781210193,0.0048301731719647,0.002436165368201,0.0016086320857024,0.0040456399743531,0.0107995871889345,0.0049794215524222,0.0042128207102148,0.0047458831270352,0.0018395570075028
2015-03-05,0.0042517706901915,0.006121407946007,0.0080058052304194,0.0047458957904305,0.0024530524088485,0.00159653987389,0.0040050397474869,0.009989237745889,0.0048062896791518,0.0040852790627052,0.0047424304890141,0.0018250735660277
2015-03-06,0.0042709283169486,0.006061994825871,0.0079992712896342,0.0047523226529241,0.0023664231465804,0.0015905198374952,0.0040917757900113,0.0102186860398621,0.0047321973188952,0.0041798174393167,0.0048169597330744,0.0018108978330689
2015-03-09,0.0043279779619166,0.006370178641927,0.0081614707005152,0.0046486529486907,0.0024240091017544,0.0015741038819995,0.0041784696051592,0.0103881767140363,0.0048616395221767,0.0042885605426776,0.0050753681733812,0.0018496869463334
2015-03-10,0.004523731433741,0.0063585613894095,0.0082787415339955,0.0047854271826378,0.0024932528343985,0.0015858794876974,0.0039481487570215,0.0106295620016895,0.0049508057756932,0.0043155998545255,0.0054525695429253,0.0019434427182764
2015-03-11,0.0044455249584713,0.0065602209606918,0.0083498634960136,0.0048692234294074,0.0024827971412796,0.0016016516683252,0.0039462519360762,0.010544379732087,0.0048169202579174,0.0043219193470764,0.005339477914529,0.0018760872854
2015-03-12,0.0045213137366922,0.006349839574669,0.0083911354606007,0.0048613874147173,0.002525321327969,0.0015817293474027,0.0039120192940933,0.0104166862405723,0.0047892368301759,0.0042525819881747,0.0053170321821665,0.0018424495233178
2015-03-13,0.0043434737421891,0.006257145515894,0.008224411468582,0.0048949503218494,0.0025299067091014,0.0015183043856958,0.003913621470999,0.0106460095434452,0.0047405720211018,0.0042195378839405,0.0049279518854717,0.0018528164403911
2015-03-16,0.0043772424269292,0.0064214259685219,0.0082316962975669,0.0048325961683812,0.0024823087482282,0.0015211671745813,0.0040956922806645,0.0105774161349476,0.0047925098855438,0.0042449819742893,0.0050153854219672,0.0018599674182211
2015-03-17,0.0044123083768342,0.0062807965872801,0.0084380823091281,0.0047515390119989,0.0025674565300934,0.0015139688381064,0.0038757790123848,0.0108164546371416,0.0051254075428629,0.0045252258583236,0.0052642903062756,0.001874292247512
2015-03-18,0.0044771129738543,0.0063355213070808,0.0084751555665328,0.0048598954712079,0.0025654746114789,0.0015390559713938,0.0041816247263493,0.0107392678917524,0.0052244481843331,0.0044886818624677,0.0052896433405732,0.0018937457544796
2015-03-19,0.0043318014734056,0.0062887511296057,0.00837348564868,0.0049223261488113,0.0025819627433092,0.0015061882129182,0.0042561928924157,0.010695902537139,0.0051799628918261,0.0046637860061505,0.005255288358315,0.0018632942107638
2015-03-20,0.0044856059152288,0.0062654964442646,0.0087865461204224,0.0048938571991118,0.002635358826344,0.0015513719917864,0.004321132498511,0.0104572555101371,0.005404287562751,0.0045550096744589,0.0055125784287192,0.0018805087834368
2015-03-23,0.0045792244451494,0.0062723908656802,0.0090608096896036,0.0049314986209636,0.0026811894862677,0.0015638528424318,0.004424861838447,0.0105844480877157,0.00554841633191,0.0046376399993746,0.0055734677840563,0.0018868951216636
2015-03-24,0.0046678726612131,0.0063672221433553,0.0083898685202444,0.0049584582937201,0.0026751125057499,0.0015743056740127,0.0045715484924874,0.0107385964098349,0.0056364691866858,0.0047479127440637,0.0056417573109196,0.0018724187063633
2015-03-25,0.0045407152748076,0.0061907060439753,0.0086021467089427,0.005083086090145,0.0026967534166068,0.001557207939203,0.0046941468872059,0.0108071656826339,0.0056362656536601,0.0047182108401848,0.0057222703385212,0.0018790938999739
2015-03-26,0.0046796843053454,0.0061594591716603,0.0086509560552577,0.0051163709296472,0.0027558906829405,0.0015894603024769,0.004862390697991,0.0112103775214115,0.0059131252096751,0.0047710007174171,0.0058576601458024,0.0018848604164323
2015-03-27,0.0045459025262741,0.0061723124097459,0.0087275295410612,0.0050709857644708,0.0027708569984394,0.0015793500548939,0.0047723629027113,0.0108844453210486,0.0054438400001043,0.0047486888883725,0.0058199580427158,0.0018930978204162
2015-03-30,0.0044966671628349,0.0061179887357944,0.0085604738716531,0.0050747355538112,0.0027531331868816,0.00159791467005,0.0047657669357476,0.0107575993708432,0.0055304019649678,0.0047907119923528,0.0058026092252704,0.0018797418577208
2015-03-31,0.0044345571557657,0.0060369641035971,0.0084792754272172,0.0043775034033602,0.0027598436446853,0.0015869327099127,0.0048120439470111,0.0103744874121166,0.0054202419299613,0.00438872403208,0.005709117237979,0.0018450872373117
2015-04-01,0.0044385730529813,0.0060841618938339,0.0086047640566112,0.0044565077836424,0.0027863314069736,0.0015874568022492,0.0048180571728431,0.0104960808586088,0.0055216869989796,0.0044718764100599,0.006065395832831,0.0018509927609489
2015-04-02,0.0044365236895968,0.0060339405969705,0.0087368368883069,0.0044719618449542,0.0027873696838041,0.0015891900269517,0.0049128662319999,0.0105600419393557,0.0054825672833508,0.004459169993186,0.0060933691843698,0.001815153714085
2015-04-03,0.0044374109875857,0.0060448762838769,0.0086609290012399,0.0044567587822566,0.0027952461049221,0.0015905509421026,0.0049374248658444,0.0110828636022832,0.0055625400907429,0.0044737038368552,0.0060875180830283,0.0018133105645527
2015-04-06,0.0044396310522926,0.005996117009107,0.0086196745433782,0.0044309311750118,0.002801996411082,0.0015682548207502,0.0049730619672379,0.010468028298255,0.005601221068854,0.0045649304689949,0.006058611182341,0.0017800138357142
2015-04-07,0.0044129124077835,0.0058047385780076,0.0085701001119456,0.0044475884852038,0.0027519187167293,0.0015937078657447,0.0049480960213077,0.0104298153598815,0.0053282571063793,0.004526495821669,0.0060177301652468,0.0017983538361926
2015-04-08,0.0043427974549968,0.0057288888728985,0.0083950259948664,0.00438186046454,0.0026961530880685,0.0016174142297182,0.0048573295736888,0.0106138356271149,0.0051869702135135,0.0045487692387284,0.0058624456907108,0.0018024714229056
2015-04-09,0.004400999226035,0.0058036836547748,0.0083552189931442,0.0044275812691528,0.0027478450505816,0.0015315339124646,0.0047059275033699,0.0105919203456301,0.0051952562146646,0.004503686703784,0.0059187183269312,0.0017520831590749
2015-04-10,0.0043618485117579,0.0057083491923865,0.0082639108742247,0.0044420271755379,0.0027516494567795,0.0015193688341632,0.0046421876011178,0.0103901766362918,0.0050296964598164,0.0043304714601692,0.0057999244656928,0.0017638021769965
2015-04-13,0.0042945011150574,0.0055993325732047,0.0080955040933066,0.0043837589301826,0.0027570528643394,0.0014917328577802,0.0044301015894355,0.0105719737383303,0.0049129872660353,0.0043554239846261,0.0057175408980829,0.0017505947951044
2015-04-14,0.0043744267404188,0.0056667911386385,0.0081616946646735,0.0043877079089679,0.0027463411436282,0.0014776556269488,0.004542248750249,0.010872496956863,0.0050724308966269,0.0044206731379615,0.0057755861984998,0.0017510465287704
2015-04-15,0.0043557999305349,0.0056149230707031,0.0082980442564369,0.0044228374031635,0.0027946850185189,0.0014820579265478,0.0045892309398599,0.0106038629919705,0.0050807859997576,0.0043245657439443,0.0059792640046937,0.0017275559188579
2015-04-16,0.004359130496671,0.0055743445897539,0.0080071901018494,0.0044871102533778,0.0028239436855659,0.0014082385838063,0.0048332781897225,0.0106735664724306,0.0052830219920512,0.0045058729241797,0.0059542381412963,0.0017229901271823
2015-04-17,0.0044006623660171,0.0057431422552417,0.0080435719063435,0.0046413166574853,0.0029517637800666,0.0014229411238099,0.0050380677201038,0.010948870362936,0.0056364725040556,0.004626954529979,0.0059436618595543,0.0017907730627969
2015-04-20,0.0044574697018339,0.005785994703937,0.0080608411528417,0.0045989535037403,0.0029854786772103,0.0014265258355974,0.0049481254985979,0.0112347891010159,0.0056965524720354,0.0045359226717087,0.0059796959626254,0.0017654460408023
2015-04-21,0.0044446861921368,0.005715069579875,0.0080624922940408,0.0046530570592811,0.003035061514557,0.0014061482239454,0.0052095346566345,0.0112016154364714,0.0057280459957856,0.0044986237149568,0.0061611009833995,0.001739797793741
2015-04-22,0.0044579736307613,0.0060403643253754,0.0082143844676547,0.004591824579091,0.003008874685896,0.0014098811812503,0.0051756976614071,0.011266951359525,0.0057464467371461,0.0043444547785429,0.0060310249792591,0.0017356106131693
2015-04-23,0.0044253564056257,0.0058947796917158,0.0081093940395053,0.0045541014148484,0.0029927358919913,0.0013868099904496,0.0050359974259912,0.0111618418551737,0.0056255002375522,0.0042877888276238,0.0061673732740448,0.0017241058996081
2015-04-24,0.0044279376079217,0.0059494148057033,0.0081151037783786,0.0045479720465731,0.002983052691996,0.0013961622373551,0.0050473985132733,0.0110755271953424,0.0056974486392628,0.0044597054832098,0.0062096965819116,0.0017308807880132
2015-04-27,0.004363447600867,0.0059404317419842,0.0079623070237532,0.0044979802179546,0.0029391273974684,0.0013853217483329,0.0048663481984707,0.0114078800908886,0.0056185202627934,0.0043933640074559,0.0061336349521151,0.0017654608590765
2015-04-28,0.0043871727662226,0.0055200472505439,0.0067371116949895,0.0045081160163896,0.0029070807029141,0.0013880091923881,0.0048546428293498,0.0111449440983938,0.0055459762183836,0.0042489622568952,0.005886148718867,0.0017158496736316
2015-04-29,0.0043999120066913,0.0056730457734167,0.0082908133812345,0.0044934840100203,0.0029199748162678,0.0013745029422336,0.0063578269664879,0.0111956615806488,0.0057616173581615,0.0042791204382308,0.0063435071718642,0.0017447911257595
2015-04-30,0.004438634944897,0.0056033824941724,0.0062203998096085,0.0042250077964421,0.0029592253377561,0.0012880280600532,0.0065479200637213,0.0111597678545471,0.0057895109485137,0.0042089282620274,0.006226805657308,0.0017431109873011
2015-05-01,0.0044544777022726,0.0055570758003614,0.0062146769264837,0.0042334722443478,0.002957740208812,0.0012884682632969,0.0064634734998386,0.0113129099425269,0.005785205761366,0.0043465909323572,0.0058307320499554,0.0017581408557307
2015-05-04,0.0044249519935194,0.0055155053048536,0.0062148022936068,0.0041922153363812,0.0029633622631826,0.001284967213516,0.006472616672104,0.0110754103627002,0.0057915672248832,0.0043439003422051,0.0058270255629775,0.0017632127495633
2015-05-05,0.0045270653054337,0.0057544112681604,0.0063340242929512,0.0042198818077129,0.002989141223853,0.0012890929985791,0.0067343744782116,0.0111299647795347,0.0059815628499531,0.0045252284776655,0.0059340124035292,0.0017775998661076
2015-05-06,0.004518581143556,0.0055365173160499,0.0064800060941114,0.0042444654256219,0.0030365604530876,0.0013066805194868,0.0067331213353365,0.0112440677257047,0.0060477515231111,0.0042773295722613,0.0061545929621256,0.0017776201741853
2015-05-07,0.0045240058330228,0.0054484367011662,0.006007100712554,0.0042646229405995,0.0031029483154959,0.0013033743530636,0.0069543503071264,0.0115745957479036,0.0060655168467496,0.0047266789530555,0.0063223239837465,0.0018204695491605
2015-05-08,0.0045133948711141,0.0053688412535513,0.0058925552182532,0.0042065059864146,0.0030078729480177,0.0012879681868942,0.0067783393784188,0.0112845529258029,0.0057082807577612,0.0047306527628576,0.0060995123603446,0.0017849008469797
2015-05-11,0.0044128330281844,0.0052869153040653,0.0058578652839612,0.0042237989506829,0.0030061538708328,0.0012892324227585,0.0065714402639684,0.0113991560132264,0.0057214147479512,0.0045759392263504,0.0060967218721282,0.0017841462838147
2015-05-12,0.004470487966791,0.0054681636349532,0.0061560903959534,0.0043086886537704,0.0030487266291847,0.001297465392378,0.0067993664572167,0.0114308645783991,0.0058945930413337,0.0046481695452631,0.0061671220959257,0.0018092695757157
2015-05-13,0.0044713100094859,0.0055864029232521,0.0061180403712315,0.0043228230830832,0.0030363813776898,0.0013186824412421,0.0066520226523673,0.0115853487528115,0.0056745939907731,0.0044712385963989,0.0061012572512654,0.0018423945255537
2015-05-14,0.0045042738212697,0.0052714405509961,0.0061006023627091,0.0042964683551618,0.0030400143376876,0.0013128206427535,0.0067921949739302,0.0107720052218544,0.0057656333068788,0.00449738853307,0.0061503941136119,0.0017642173082434
2015-05-15,0.0044380040640182,0.0055636714867806,0.0056600703311409,0.0042866304249102,0.0030169232168543,0.001317541335775,0.0068847505489599,0.0111835687284808,0.0057894211768736,0.0043424986625243,0.0059455962457508,0.0018068938660373
2015-05-18,0.0044279929572972,0.0052613178561685,0.005897669923757,0.0043030616983722,0.0029948275614582,0.001312498010423,0.0069673549196321,0.0111423427558871,0.0060179735694478,0.0044191635002374,0.006088384842321,0.0017835794163394
2015-05-19,0.0044428620612895,0.0053045975876316,0.0057015619504256,0.0042811983817533,0.0030173665795798,0.0013049387882803,0.0070429860602975,0.0110864478408092,0.0057591319980304,0.0043122589276771,0.0059939731015187,0.0017667667736062
2015-05-20,0.0045546984345705,0.0055481194870149,0.0057071561420707,0.0043993954808518,0.0030242607004802,0.0013039977985213,0.0070237426714496,0.0112377590332795,0.0058534492544454,0.0043414411911835,0.0060410297924309,0.0017810577997793
2015-05-21,0.004543016236713,0.005612693206603,0.0058645472564574,0.0044027124558431,0.0030400710228336,0.0013063124250604,0.0070116973462017,0.0109343919971286,0.0059352500559591,0.0043299956151888,0.0057484475225517,0.001839177545105
2015-05-22,0.0045924396322982,0.0053144016051192,0.0054655364324702,0.0043803439385654,0.0030131702566132,0.0013019547635387,0.0070481001098373,0.0110113151813507,0.0058923316069812,0.004354869119119,0.0055103174382622,0.0017787070272338
2015-05-25,0.0046050529907035,0.0053330231238864,0.0054432730629398,0.0043615972578923,0.0030175810296043,0.0013191027140745,0.007059895373028,0.0109415998641078,0.005907560004964,0.0043285680805524,0.0054783209127371,0.0017841242375016
2015-05-26,0.0045604577548194,0.0053994096829791,0.0055162170874672,0.0043870178165023,0.0031282278949001,0.0013155980563721,0.0071877318416216,0.0112519547570073,0.0063511640335238,0.004400909917976,0.0057311911856483,0.0018656018125228
2015-05-27,0.0045909726198277,0.005643561906648,0.0057824775358233,0.0044064708661816,0.0030744484358845,0.0013165909288694,0.007014185920556,0.0117404314993207,0.0061585555217478,0.0044018105083371,0.0057195390548878,0.0018694921148551
2015-05-28,0.0045454434505375,0.0054048922074696,0.0057650336371897,0.0043538042097645,0.003061976371679,0.0012777355200369,0.0070767656465619,0.0116315544134544,0.0060120402605906,0.0043320024143825,0.0056825315706183,0.0018549463846257
2015-05-29,0.0045438059381882,0.0056711650256963,0.0054476385552572,0.0043820796703368,0.0031403563286091,0.0012828201890636,0.0070190344502837,0.0115065532186357,0.0061821914149753,0.0039369343131642,0.0056372957055628,0.0018426500805101
2015-06-01,0.0045798158595598,0.005457432779054,0.0055318835431661,0.0044648500127078,0.0032102162756293,0.0012976603614016,0.007109960784504,0.0116453419327302,0.006426740744762,0.0039933693604314,0.0058862497431605,0.0018678702504844
2015-06-02,0.0045762087105634,0.0054577694685579,0.0059215955488947,0.0044330482547328,0.0031863174411514,0.0012839767774632,0.0070273011183556,0.0119958130275141,0.0062323056528196,0.0036946928258482,0.0057933354485209,0.0019049233909608
2015-06-03,0.004552495105967,0.0055378610314951,0.0058230467513808,0.0044078200685183,0.0031522100888929,0.0012669277400296,0.0070665993212792,0.0120447363955197,0.0060256972212786,0.0039586078467163,0.0057692426454711,0.0018830527929907
2015-06-04,0.0045567657311129,0.0056228091078726,0.00587937662424,0.0044711926855185,0.0031229701097517,0.001247682735017,0.007218144057238,0.0124170613176325,0.0057132114841416,0.0041476165725126,0.0057845457526951,0.0018456755140262
2015-06-05,0.004605005180855,0.0056793415510873,0.0059431242763476,0.0045431494998803,0.0031805959153579,0.0012876248973385,0.0073601409382714,0.0122406122198012,0.0061763731858921,0.0042237152151532,0.0059123197324351,0.0018793965715621
2015-06-08,0.0046426228527662,0.0055911232148141,0.0054779941611733,0.0046958500575895,0.0032356925311843,0.0012986903880943,0.0073979258896469,0.0132563998381961,0.006219514597783,0.0042483054417015,0.0059522065532912,0.0019290630879801
2015-06-09,0.0046043108614655,0.005589882767549,0.0059867913116813,0.0046489664079059,0.0032767894921316,0.0013116698762064,0.0075106106320653,0.0126802012168765,0.0063249648084071,0.0042892228064504,0.0060316998355288,0.0019513909520523
2015-06-10,0.0047775821561707,0.0056782261874041,0.0059371197182013,0.0046333548851297,0.0032338761528029,0.001307086302952,0.007531214563426,0.0127292002156263,0.0063264739431104,0.0043214262446299,0.0060342266673422,0.0019445274313739
2015-06-11,0.0045990961432296,0.0054314675763285,0.0058100511650751,0.0046197096872749,0.0032170399634969,0.001288099789552,0.0074084281750682,0.0123838935362231,0.0060540168692153,0.0042819634750354,0.0058996917267956,0.0019111067928442
2015-06-12,0.0046304131945347,0.0054627252956498,0.0059502912337225,0.0046821171680041,0.0032707062189427,0.0012902533530873,0.0074406976873844,0.012572723759237,0.0062096914014859,0.0041802478865006,0.0060195139962536,0.0019138907695843
2015-06-15,0.0046381035426371,0.0055460717062714,0.0062197053913257,0.0048698625097976,0.0034183060557981,0.0013251189570014,0.0077451099061096,0.0127359016802987,0.006802967172242,0.0046229144917943,0.0063089140623764,0.0019444359294999
2015-06-16,0.0046847302287223,0.005453693141443,0.0060268504374584,0.0051755358383586,0.0034348844806711,0.0013538026796248,0.0078569951602959,0.0131660892245324,0.0067269739504335,0.004692484484273,0.0063866513191484,0.0018977856523203
2015-06-17,0.0047196597761186,0.0053746641865521,0.0059328920759541,0.0052165997015321,0.0035094679229199,0.0013570393332609,0.0080283083972631,0.0127377524106977,0.0069178533461734,0.0046977553518168,0.0063661050555935,0.001952165483542
